"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 10 17:19:51 GMT 2022","Fri Jun 10 17:20:16 GMT 2022","25013","","LoginTest","","LoginTest","validateEmail","validateEmail()","validate email address"
